iso_o,iso_d,TIME_PERIOD,rta
MAR,NOR,2013,1
MAR,NOR,2014,1
MAR,NOR,2015,1
MAR,NOR,2016,1
MAR,NOR,2017,1
MAR,NOR,2018,1
MAR,NOR,2019,1
MAR,NOR,2020,1
MAR,NZL,2000,0
MAR,NZL,2001,0
MAR,NZL,2002,0
MAR,NZL,2003,0
MAR,NZL,2004,0
MAR,NZL,2005,0
MAR,NZL,2006,0
MAR,NZL,2007,0
MAR,NZL,2008,0
MAR,NZL,2009,0
MAR,NZL,2010,0
MAR,NZL,2011,0
MAR,NZL,2012,0
MAR,NZL,2013,0
MAR,NZL,2014,0
MAR,NZL,2015,0
MAR,NZL,2016,0
MAR,NZL,2017,0
MAR,NZL,2018,0
MAR,NZL,2019,0
MAR,NZL,2020,0
MAR,PAK,2000,1
MAR,PAK,2001,1
MAR,PAK,2002,1
MAR,PAK,2003,1
MAR,PAK,2004,1
MAR,PAK,2005,1
MAR,PAK,2006,1
MAR,PAK,2007,1
MAR,PAK,2008,1
MAR,PAK,2009,1
MAR,PAK,2010,1
MAR,PAK,2011,1
MAR,PAK,2012,1
MAR,PAK,2013,1
MAR,PAK,2014,1
MAR,PAK,2015,1
MAR,PAK,2016,1
MAR,PAK,2017,1
MAR,PAK,2018,1
MAR,PAK,2019,1
MAR,PAK,2020,1
MAR,PER,2000,1
MAR,PER,2001,1
MAR,PER,2002,1
MAR,PER,2003,1
MAR,PER,2004,1
MAR,PER,2005,1
MAR,PER,2006,1
MAR,PER,2007,1
MAR,PER,2008,1
MAR,PER,2009,1
MAR,PER,2010,1
MAR,PER,2011,1
MAR,PER,2012,1
MAR,PER,2013,1
MAR,PER,2014,1
MAR,PER,2015,1
MAR,PER,2016,1
MAR,PER,2017,1
MAR,PER,2018,1
MAR,PER,2019,1
MAR,PER,2020,1
MAR,PHL,2000,1
MAR,PHL,2001,1
MAR,PHL,2002,1
MAR,PHL,2003,1
MAR,PHL,2004,1
MAR,PHL,2005,1
MAR,PHL,2006,1
MAR,PHL,2007,1
MAR,PHL,2008,1
MAR,PHL,2009,1
MAR,PHL,2010,1
MAR,PHL,2011,1
MAR,PHL,2012,1
MAR,PHL,2013,1
MAR,PHL,2014,1
MAR,PHL,2015,1
MAR,PHL,2016,1
MAR,PHL,2017,1
MAR,PHL,2018,1
MAR,PHL,2019,1
MAR,PHL,2020,1
MAR,POL,2000,0
MAR,POL,2001,0
MAR,POL,2002,0
MAR,POL,2003,0
MAR,POL,2004,1
MAR,POL,2005,1
MAR,POL,2006,1
MAR,POL,2007,1
MAR,POL,2008,1
MAR,POL,2009,1
MAR,POL,2010,1
MAR,POL,2011,1
MAR,POL,2012,1
MAR,POL,2013,1
MAR,POL,2014,1
MAR,POL,2015,1
MAR,POL,2016,1
MAR,POL,2017,1
MAR,POL,2018,1
MAR,POL,2019,1
MAR,POL,2020,1
MAR,PRT,2000,1
MAR,PRT,2001,1
MAR,PRT,2002,1
MAR,PRT,2003,1
MAR,PRT,2004,1
MAR,PRT,2005,1
MAR,PRT,2006,1
MAR,PRT,2007,1
MAR,PRT,2008,1
MAR,PRT,2009,1
MAR,PRT,2010,1
MAR,PRT,2011,1
MAR,PRT,2012,1
MAR,PRT,2013,1
MAR,PRT,2014,1
MAR,PRT,2015,1
MAR,PRT,2016,1
MAR,PRT,2017,1
MAR,PRT,2018,1
MAR,PRT,2019,1
MAR,PRT,2020,1
MAR,RUS,2000,0
MAR,RUS,2001,0
MAR,RUS,2002,0
MAR,RUS,2003,0
MAR,RUS,2004,0
MAR,RUS,2005,0
MAR,RUS,2006,0
MAR,RUS,2007,0
MAR,RUS,2008,0
MAR,RUS,2009,0
MAR,RUS,2010,0
MAR,RUS,2011,0
MAR,RUS,2012,0
MAR,RUS,2013,0
MAR,RUS,2014,0
MAR,RUS,2015,0
MAR,RUS,2016,0
MAR,RUS,2017,0
MAR,RUS,2018,0
MAR,RUS,2019,0
MAR,RUS,2020,0
MAR,SAU,2000,1
MAR,SAU,2001,1
MAR,SAU,2002,1
MAR,SAU,2003,1
MAR,SAU,2004,1
MAR,SAU,2005,1
MAR,SAU,2006,1
MAR,SAU,2007,1
MAR,SAU,2008,1
MAR,SAU,2009,1
MAR,SAU,2010,1
MAR,SAU,2011,1
MAR,SAU,2012,1
MAR,SAU,2013,1
MAR,SAU,2014,1
MAR,SAU,2015,1
MAR,SAU,2016,1
MAR,SAU,2017,1
MAR,SAU,2018,1
MAR,SAU,2019,1
MAR,SAU,2020,1
MAR,SEN,2000,0
MAR,SEN,2001,0
MAR,SEN,2002,0
MAR,SEN,2003,0
MAR,SEN,2004,0
MAR,SEN,2005,0
MAR,SEN,2006,0
MAR,SEN,2007,0
MAR,SEN,2008,0
MAR,SEN,2009,0
MAR,SEN,2010,0
MAR,SEN,2011,0
MAR,SEN,2012,0
MAR,SEN,2013,0
MAR,SEN,2014,0
MAR,SEN,2015,0
MAR,SEN,2016,0
MAR,SEN,2017,0
MAR,SEN,2018,0
MAR,SEN,2019,0
MAR,SEN,2020,0
MAR,SGP,2000,1
MAR,SGP,2001,1
MAR,SGP,2002,1
MAR,SGP,2003,1
MAR,SGP,2004,1
MAR,SGP,2005,1
MAR,SGP,2006,1
MAR,SGP,2007,1
MAR,SGP,2008,1
MAR,SGP,2009,1
MAR,SGP,2010,1
MAR,SGP,2011,1
MAR,SGP,2012,1
MAR,SGP,2013,1
MAR,SGP,2014,1
MAR,SGP,2015,1
MAR,SGP,2016,1
MAR,SGP,2017,1
MAR,SGP,2018,1
MAR,SGP,2019,1
MAR,SGP,2020,1
MAR,SVK,2000,0
MAR,SVK,2001,0
MAR,SVK,2002,0
MAR,SVK,2003,0
MAR,SVK,2004,1
MAR,SVK,2005,1
MAR,SVK,2006,1
MAR,SVK,2007,1
MAR,SVK,2008,1
MAR,SVK,2009,1
MAR,SVK,2010,1
MAR,SVK,2011,1
MAR,SVK,2012,1
MAR,SVK,2013,1
MAR,SVK,2014,1
MAR,SVK,2015,1
MAR,SVK,2016,1
MAR,SVK,2017,1
MAR,SVK,2018,1
MAR,SVK,2019,1
MAR,SVK,2020,1
MAR,SVN,2000,0
MAR,SVN,2001,0
MAR,SVN,2002,0
MAR,SVN,2003,0
MAR,SVN,2004,1
MAR,SVN,2005,1
MAR,SVN,2006,1
MAR,SVN,2007,1
MAR,SVN,2008,1
MAR,SVN,2009,1
MAR,SVN,2010,1
MAR,SVN,2011,1
MAR,SVN,2012,1
MAR,SVN,2013,1
MAR,SVN,2014,1
MAR,SVN,2015,1
MAR,SVN,2016,1
MAR,SVN,2017,1
MAR,SVN,2018,1
MAR,SVN,2019,1
MAR,SVN,2020,1
MAR,SWE,2000,1
MAR,SWE,2001,1
MAR,SWE,2002,1
MAR,SWE,2003,1
MAR,SWE,2004,1
MAR,SWE,2005,1
MAR,SWE,2006,1
MAR,SWE,2007,1
MAR,SWE,2008,1
MAR,SWE,2009,1
MAR,SWE,2010,1
MAR,SWE,2011,1
MAR,SWE,2012,1
MAR,SWE,2013,1
MAR,SWE,2014,1
MAR,SWE,2015,1
MAR,SWE,2016,1
MAR,SWE,2017,1
MAR,SWE,2018,1
MAR,SWE,2019,1
MAR,SWE,2020,1
MAR,THA,2000,1
MAR,THA,2001,1
MAR,THA,2002,1
MAR,THA,2003,1
MAR,THA,2004,1
MAR,THA,2005,1
MAR,THA,2006,1
MAR,THA,2007,1
MAR,THA,2008,1
MAR,THA,2009,1
MAR,THA,2010,1
MAR,THA,2011,1
MAR,THA,2012,1
MAR,THA,2013,1
MAR,THA,2014,1
MAR,THA,2015,1
MAR,THA,2016,1
MAR,THA,2017,1
MAR,THA,2018,1
MAR,THA,2019,1
MAR,THA,2020,1
MAR,TUN,2000,1
MAR,TUN,2001,1
MAR,TUN,2002,1
MAR,TUN,2003,1
MAR,TUN,2004,1
MAR,TUN,2005,1
MAR,TUN,2006,1
MAR,TUN,2007,1
MAR,TUN,2008,1
MAR,TUN,2009,1
MAR,TUN,2010,1
MAR,TUN,2011,1
MAR,TUN,2012,1
MAR,TUN,2013,1
MAR,TUN,2014,1
MAR,TUN,2015,1
MAR,TUN,2016,1
MAR,TUN,2017,1
MAR,TUN,2018,1
MAR,TUN,2019,1
MAR,TUN,2020,1
MAR,TUR,2000,0
MAR,TUR,2001,0
MAR,TUR,2002,0
MAR,TUR,2003,0
MAR,TUR,2004,0
MAR,TUR,2005,0
MAR,TUR,2006,1
MAR,TUR,2007,1
MAR,TUR,2008,1
MAR,TUR,2009,1
MAR,TUR,2010,1
MAR,TUR,2011,1
MAR,TUR,2012,1
MAR,TUR,2013,1
MAR,TUR,2014,1
MAR,TUR,2015,1
MAR,TUR,2016,1
MAR,TUR,2017,1
MAR,TUR,2018,1
MAR,TUR,2019,1
MAR,TUR,2020,1
MAR,UKR,2000,0
MAR,UKR,2001,0
MAR,UKR,2002,0
MAR,UKR,2003,0
MAR,UKR,2004,0
MAR,UKR,2005,0
MAR,UKR,2006,0
MAR,UKR,2007,0
MAR,UKR,2008,0
MAR,UKR,2009,0
MAR,UKR,2010,0
MAR,UKR,2011,0
MAR,UKR,2012,0
MAR,UKR,2013,0
MAR,UKR,2014,0
MAR,UKR,2015,0
MAR,UKR,2016,0
MAR,UKR,2017,0
MAR,UKR,2018,0
MAR,UKR,2019,0
MAR,UKR,2020,0
MAR,USA,2000,0
MAR,USA,2001,0
MAR,USA,2002,0
MAR,USA,2003,0
MAR,USA,2004,0
MAR,USA,2005,0
MAR,USA,2006,1
MAR,USA,2007,1
MAR,USA,2008,1
MAR,USA,2009,1
MAR,USA,2010,1
MAR,USA,2011,1
MAR,USA,2012,1
MAR,USA,2013,1
MAR,USA,2014,1
MAR,USA,2015,1
MAR,USA,2016,1
MAR,USA,2017,1
MAR,USA,2018,1
MAR,USA,2019,1
MAR,USA,2020,1
MAR,VNM,2000,1
MAR,VNM,2001,1
MAR,VNM,2002,1
MAR,VNM,2003,1
MAR,VNM,2004,1
MAR,VNM,2005,1
MAR,VNM,2006,1
MAR,VNM,2007,1
MAR,VNM,2008,1
MAR,VNM,2009,1
MAR,VNM,2010,1
MAR,VNM,2011,1
MAR,VNM,2012,1
MAR,VNM,2013,1
MAR,VNM,2014,1
MAR,VNM,2015,1
MAR,VNM,2016,1
MAR,VNM,2017,1
MAR,VNM,2018,1
MAR,VNM,2019,1
MAR,VNM,2020,1
MAR,ZAF,2000,0
MAR,ZAF,2001,0
MAR,ZAF,2002,0
MAR,ZAF,2003,0
MAR,ZAF,2004,0
MAR,ZAF,2005,0
MAR,ZAF,2006,0
MAR,ZAF,2007,0
MAR,ZAF,2008,0
MAR,ZAF,2009,0
MAR,ZAF,2010,0
MAR,ZAF,2011,0
MAR,ZAF,2012,0
MAR,ZAF,2013,0
MAR,ZAF,2014,0
MAR,ZAF,2015,0
MAR,ZAF,2016,0
MAR,ZAF,2017,0
MAR,ZAF,2018,0
MAR,ZAF,2019,0
MAR,ZAF,2020,0
MEX,ARG,2000,1
MEX,ARG,2001,1
MEX,ARG,2002,1
MEX,ARG,2003,1
MEX,ARG,2004,1
MEX,ARG,2005,1
MEX,ARG,2006,1
MEX,ARG,2007,1
MEX,ARG,2008,1
MEX,ARG,2009,1
MEX,ARG,2010,1
MEX,ARG,2011,1
MEX,ARG,2012,1
MEX,ARG,2013,1
MEX,ARG,2014,1
MEX,ARG,2015,1
MEX,ARG,2016,1
MEX,ARG,2017,1
MEX,ARG,2018,1
MEX,ARG,2019,1
MEX,ARG,2020,1
MEX,AUS,2000,0
MEX,AUS,2001,0
MEX,AUS,2002,0
MEX,AUS,2003,0
MEX,AUS,2004,0
MEX,AUS,2005,0
MEX,AUS,2006,0
MEX,AUS,2007,0
MEX,AUS,2008,0
MEX,AUS,2009,0
MEX,AUS,2010,0
MEX,AUS,2011,0
MEX,AUS,2012,0
MEX,AUS,2013,0
MEX,AUS,2014,0
MEX,AUS,2015,0
MEX,AUS,2016,0
MEX,AUS,2017,0
MEX,AUS,2018,0
MEX,AUS,2019,1
MEX,AUS,2020,1
MEX,AUT,2000,1
MEX,AUT,2001,1
MEX,AUT,2002,1
MEX,AUT,2003,1
MEX,AUT,2004,1
MEX,AUT,2005,1
MEX,AUT,2006,1
MEX,AUT,2007,1
MEX,AUT,2008,1
MEX,AUT,2009,1
MEX,AUT,2010,1
MEX,AUT,2011,1
MEX,AUT,2012,1
MEX,AUT,2013,1
MEX,AUT,2014,1
MEX,AUT,2015,1
MEX,AUT,2016,1
MEX,AUT,2017,1
MEX,AUT,2018,1
MEX,AUT,2019,1
MEX,AUT,2020,1
MEX,BEL,2000,1
MEX,BEL,2001,1
MEX,BEL,2002,1
MEX,BEL,2003,1
MEX,BEL,2004,1
MEX,BEL,2005,1
MEX,BEL,2006,1
MEX,BEL,2007,1
MEX,BEL,2008,1
MEX,BEL,2009,1
MEX,BEL,2010,1
MEX,BEL,2011,1
MEX,BEL,2012,1
MEX,BEL,2013,1
MEX,BEL,2014,1
MEX,BEL,2015,1
MEX,BEL,2016,1
MEX,BEL,2017,1
MEX,BEL,2018,1
MEX,BEL,2019,1
MEX,BEL,2020,1
MEX,BGD,2000,1
MEX,BGD,2001,1
MEX,BGD,2002,1
MEX,BGD,2003,1
MEX,BGD,2004,1
MEX,BGD,2005,1
MEX,BGD,2006,1
MEX,BGD,2007,1
MEX,BGD,2008,1
MEX,BGD,2009,1
MEX,BGD,2010,1
MEX,BGD,2011,1
MEX,BGD,2012,1
MEX,BGD,2013,1
MEX,BGD,2014,1
MEX,BGD,2015,1
MEX,BGD,2016,1
MEX,BGD,2017,1
MEX,BGD,2018,1
MEX,BGD,2019,1
MEX,BGD,2020,1
MEX,BGR,2000,0
MEX,BGR,2001,0
MEX,BGR,2002,0
MEX,BGR,2003,0
MEX,BGR,2004,0
MEX,BGR,2005,0
MEX,BGR,2006,0
MEX,BGR,2007,1
MEX,BGR,2008,1
MEX,BGR,2009,1
MEX,BGR,2010,1
MEX,BGR,2011,1
MEX,BGR,2012,1
MEX,BGR,2013,1
MEX,BGR,2014,1
MEX,BGR,2015,1
MEX,BGR,2016,1
MEX,BGR,2017,1
MEX,BGR,2018,1
MEX,BGR,2019,1
MEX,BGR,2020,1
MEX,BLR,2000,0
MEX,BLR,2001,0
MEX,BLR,2002,0
MEX,BLR,2003,0
MEX,BLR,2004,0
MEX,BLR,2005,0
MEX,BLR,2006,0
MEX,BLR,2007,0
MEX,BLR,2008,0
MEX,BLR,2009,0
MEX,BLR,2010,0
MEX,BLR,2011,0
MEX,BLR,2012,0
MEX,BLR,2013,0
MEX,BLR,2014,0
MEX,BLR,2015,0
MEX,BLR,2016,0
MEX,BLR,2017,0
MEX,BLR,2018,0
MEX,BLR,2019,0
MEX,BLR,2020,0
MEX,BRA,2000,1
MEX,BRA,2001,1
MEX,BRA,2002,1
MEX,BRA,2003,1
MEX,BRA,2004,1
MEX,BRA,2005,1
MEX,BRA,2006,1
MEX,BRA,2007,1
MEX,BRA,2008,1
MEX,BRA,2009,1
MEX,BRA,2010,1
MEX,BRA,2011,1
MEX,BRA,2012,1
MEX,BRA,2013,1
MEX,BRA,2014,1
MEX,BRA,2015,1
MEX,BRA,2016,1
MEX,BRA,2017,1
MEX,BRA,2018,1
MEX,BRA,2019,1
MEX,BRA,2020,1
MEX,BRN,2000,0
MEX,BRN,2001,0
MEX,BRN,2002,0
MEX,BRN,2003,0
MEX,BRN,2004,0
MEX,BRN,2005,0
MEX,BRN,2006,0
MEX,BRN,2007,0
MEX,BRN,2008,0
MEX,BRN,2009,0
MEX,BRN,2010,0
MEX,BRN,2011,0
MEX,BRN,2012,0
MEX,BRN,2013,0
MEX,BRN,2014,0
MEX,BRN,2015,0
MEX,BRN,2016,0
MEX,BRN,2017,0
MEX,BRN,2018,0
MEX,BRN,2019,0
MEX,BRN,2020,0
MEX,CAN,2000,1
MEX,CAN,2001,1
MEX,CAN,2002,1
MEX,CAN,2003,1
MEX,CAN,2004,1
MEX,CAN,2005,1
MEX,CAN,2006,1
MEX,CAN,2007,1
MEX,CAN,2008,1
MEX,CAN,2009,1
MEX,CAN,2010,1
MEX,CAN,2011,1
MEX,CAN,2012,1
MEX,CAN,2013,1
MEX,CAN,2014,1
MEX,CAN,2015,1
MEX,CAN,2016,1
MEX,CAN,2017,1
MEX,CAN,2018,1
MEX,CAN,2019,1
MEX,CAN,2020,1
MEX,CHE,2000,0
MEX,CHE,2001,1
MEX,CHE,2002,1
MEX,CHE,2003,1
MEX,CHE,2004,1
MEX,CHE,2005,1
MEX,CHE,2006,1
MEX,CHE,2007,1
MEX,CHE,2008,1
MEX,CHE,2009,1
MEX,CHE,2010,1
MEX,CHE,2011,1
MEX,CHE,2012,1
MEX,CHE,2013,1
MEX,CHE,2014,1
MEX,CHE,2015,1
MEX,CHE,2016,1
MEX,CHE,2017,1
MEX,CHE,2018,1
MEX,CHE,2019,1
MEX,CHE,2020,1
MEX,CHL,2000,1
MEX,CHL,2001,1
MEX,CHL,2002,1
MEX,CHL,2003,1
MEX,CHL,2004,1
MEX,CHL,2005,1
MEX,CHL,2006,1
MEX,CHL,2007,1
MEX,CHL,2008,1
MEX,CHL,2009,1
MEX,CHL,2010,1
MEX,CHL,2011,1
MEX,CHL,2012,1
MEX,CHL,2013,1
MEX,CHL,2014,1
MEX,CHL,2015,1
MEX,CHL,2016,1
MEX,CHL,2017,1
MEX,CHL,2018,1
MEX,CHL,2019,1
MEX,CHL,2020,1
MEX,CHN,2000,0
MEX,CHN,2001,0
MEX,CHN,2002,0
MEX,CHN,2003,0
MEX,CHN,2004,0
MEX,CHN,2005,0
MEX,CHN,2006,0
MEX,CHN,2007,0
MEX,CHN,2008,0
MEX,CHN,2009,0
MEX,CHN,2010,0
MEX,CHN,2011,0
MEX,CHN,2012,0
MEX,CHN,2013,0
MEX,CHN,2014,0
MEX,CHN,2015,0
MEX,CHN,2016,0
MEX,CHN,2017,0
MEX,CHN,2018,0
MEX,CHN,2019,0
MEX,CHN,2020,0
MEX,CIV,2000,0
MEX,CIV,2001,0
MEX,CIV,2002,0
MEX,CIV,2003,0
MEX,CIV,2004,0
MEX,CIV,2005,0
MEX,CIV,2006,0
MEX,CIV,2007,0
MEX,CIV,2008,0
MEX,CIV,2009,0
MEX,CIV,2010,0
MEX,CIV,2011,0
MEX,CIV,2012,0
MEX,CIV,2013,0
MEX,CIV,2014,0
MEX,CIV,2015,0
MEX,CIV,2016,0
MEX,CIV,2017,0
MEX,CIV,2018,0
MEX,CIV,2019,0
MEX,CIV,2020,0
MEX,CMR,2000,1
MEX,CMR,2001,1
MEX,CMR,2002,1
MEX,CMR,2003,1
MEX,CMR,2004,1
MEX,CMR,2005,1
MEX,CMR,2006,1
MEX,CMR,2007,1
MEX,CMR,2008,1
MEX,CMR,2009,1
MEX,CMR,2010,1
MEX,CMR,2011,1
MEX,CMR,2012,1
MEX,CMR,2013,1
MEX,CMR,2014,1
MEX,CMR,2015,1
MEX,CMR,2016,1
MEX,CMR,2017,1
MEX,CMR,2018,1
MEX,CMR,2019,1
MEX,CMR,2020,1
MEX,COL,2000,1
MEX,COL,2001,1
MEX,COL,2002,1
MEX,COL,2003,1
MEX,COL,2004,1
MEX,COL,2005,1
MEX,COL,2006,1
MEX,COL,2007,1
MEX,COL,2008,1
MEX,COL,2009,1
MEX,COL,2010,1
MEX,COL,2011,1
MEX,COL,2012,1
MEX,COL,2013,1
MEX,COL,2014,1
MEX,COL,2015,1
MEX,COL,2016,1
MEX,COL,2017,1
MEX,COL,2018,1
MEX,COL,2019,1
MEX,COL,2020,1
MEX,CRI,2000,1
MEX,CRI,2001,1
MEX,CRI,2002,1
MEX,CRI,2003,1
MEX,CRI,2004,1
MEX,CRI,2005,1
MEX,CRI,2006,1
MEX,CRI,2007,1
MEX,CRI,2008,1
MEX,CRI,2009,1
MEX,CRI,2010,1
MEX,CRI,2011,1
MEX,CRI,2012,1
MEX,CRI,2013,1
MEX,CRI,2014,1
MEX,CRI,2015,1
MEX,CRI,2016,1
MEX,CRI,2017,1
MEX,CRI,2018,1
MEX,CRI,2019,1
MEX,CRI,2020,1
MEX,CYP,2000,0
MEX,CYP,2001,0
MEX,CYP,2002,0
MEX,CYP,2003,0
MEX,CYP,2004,1
MEX,CYP,2005,1
MEX,CYP,2006,1
MEX,CYP,2007,1
MEX,CYP,2008,1
MEX,CYP,2009,1
MEX,CYP,2010,1
MEX,CYP,2011,1
MEX,CYP,2012,1
MEX,CYP,2013,1
MEX,CYP,2014,1
MEX,CYP,2015,1
MEX,CYP,2016,1
MEX,CYP,2017,1
MEX,CYP,2018,1
MEX,CYP,2019,1
MEX,CYP,2020,1
MEX,CZE,2000,0
MEX,CZE,2001,0
MEX,CZE,2002,0
MEX,CZE,2003,0
MEX,CZE,2004,1
MEX,CZE,2005,1
MEX,CZE,2006,1
MEX,CZE,2007,1
MEX,CZE,2008,1
MEX,CZE,2009,1
MEX,CZE,2010,1
MEX,CZE,2011,1
MEX,CZE,2012,1
MEX,CZE,2013,1
MEX,CZE,2014,1
MEX,CZE,2015,1
MEX,CZE,2016,1
MEX,CZE,2017,1
MEX,CZE,2018,1
MEX,CZE,2019,1
MEX,CZE,2020,1
MEX,DEU,2000,1
MEX,DEU,2001,1
MEX,DEU,2002,1
MEX,DEU,2003,1
MEX,DEU,2004,1
MEX,DEU,2005,1
MEX,DEU,2006,1
MEX,DEU,2007,1
MEX,DEU,2008,1
MEX,DEU,2009,1
MEX,DEU,2010,1
MEX,DEU,2011,1
MEX,DEU,2012,1
MEX,DEU,2013,1
MEX,DEU,2014,1
MEX,DEU,2015,1
MEX,DEU,2016,1
MEX,DEU,2017,1
MEX,DEU,2018,1
MEX,DEU,2019,1
MEX,DEU,2020,1
MEX,DNK,2000,1
MEX,DNK,2001,1
MEX,DNK,2002,1
MEX,DNK,2003,1
MEX,DNK,2004,1
MEX,DNK,2005,1
MEX,DNK,2006,1
MEX,DNK,2007,1
MEX,DNK,2008,1
MEX,DNK,2009,1
MEX,DNK,2010,1
MEX,DNK,2011,1
MEX,DNK,2012,1
MEX,DNK,2013,1
MEX,DNK,2014,1
MEX,DNK,2015,1
MEX,DNK,2016,1
MEX,DNK,2017,1
MEX,DNK,2018,1
MEX,DNK,2019,1
MEX,DNK,2020,1
MEX,EGY,2000,1
MEX,EGY,2001,1
MEX,EGY,2002,1
MEX,EGY,2003,1
MEX,EGY,2004,1
MEX,EGY,2005,1
MEX,EGY,2006,1
MEX,EGY,2007,1
MEX,EGY,2008,1
MEX,EGY,2009,1
MEX,EGY,2010,1
MEX,EGY,2011,1
MEX,EGY,2012,1
MEX,EGY,2013,1
MEX,EGY,2014,1
MEX,EGY,2015,1
MEX,EGY,2016,1
MEX,EGY,2017,1
MEX,EGY,2018,1
MEX,EGY,2019,1
MEX,EGY,2020,1
MEX,ESP,2000,1
MEX,ESP,2001,1
MEX,ESP,2002,1
MEX,ESP,2003,1
MEX,ESP,2004,1
MEX,ESP,2005,1
MEX,ESP,2006,1
MEX,ESP,2007,1
MEX,ESP,2008,1
MEX,ESP,2009,1
MEX,ESP,2010,1
MEX,ESP,2011,1
MEX,ESP,2012,1
MEX,ESP,2013,1
MEX,ESP,2014,1
MEX,ESP,2015,1
MEX,ESP,2016,1
MEX,ESP,2017,1
MEX,ESP,2018,1
MEX,ESP,2019,1
MEX,ESP,2020,1
MEX,EST,2000,0
MEX,EST,2001,0
MEX,EST,2002,0
MEX,EST,2003,0
MEX,EST,2004,1
MEX,EST,2005,1
MEX,EST,2006,1
MEX,EST,2007,1
MEX,EST,2008,1
MEX,EST,2009,1
MEX,EST,2010,1
MEX,EST,2011,1
MEX,EST,2012,1
MEX,EST,2013,1
MEX,EST,2014,1
MEX,EST,2015,1
MEX,EST,2016,1
MEX,EST,2017,1
MEX,EST,2018,1
MEX,EST,2019,1
MEX,EST,2020,1
MEX,FIN,2000,1
MEX,FIN,2001,1
MEX,FIN,2002,1
MEX,FIN,2003,1
MEX,FIN,2004,1
MEX,FIN,2005,1
MEX,FIN,2006,1
MEX,FIN,2007,1
MEX,FIN,2008,1
MEX,FIN,2009,1
MEX,FIN,2010,1
MEX,FIN,2011,1
MEX,FIN,2012,1
MEX,FIN,2013,1
MEX,FIN,2014,1
MEX,FIN,2015,1
MEX,FIN,2016,1
MEX,FIN,2017,1
MEX,FIN,2018,1
MEX,FIN,2019,1
MEX,FIN,2020,1
MEX,FRA,2000,1
MEX,FRA,2001,1
MEX,FRA,2002,1
MEX,FRA,2003,1
MEX,FRA,2004,1
MEX,FRA,2005,1
MEX,FRA,2006,1
MEX,FRA,2007,1
MEX,FRA,2008,1
MEX,FRA,2009,1
MEX,FRA,2010,1
MEX,FRA,2011,1
MEX,FRA,2012,1
MEX,FRA,2013,1
MEX,FRA,2014,1
MEX,FRA,2015,1
MEX,FRA,2016,1
MEX,FRA,2017,1
MEX,FRA,2018,1
MEX,FRA,2019,1
MEX,FRA,2020,1
MEX,GBR,2000,1
MEX,GBR,2001,1
MEX,GBR,2002,1
MEX,GBR,2003,1
MEX,GBR,2004,1
MEX,GBR,2005,1
MEX,GBR,2006,1
MEX,GBR,2007,1
MEX,GBR,2008,1
MEX,GBR,2009,1
MEX,GBR,2010,1
MEX,GBR,2011,1
MEX,GBR,2012,1
MEX,GBR,2013,1
MEX,GBR,2014,1
MEX,GBR,2015,1
MEX,GBR,2016,1
MEX,GBR,2017,1
MEX,GBR,2018,1
MEX,GBR,2019,1
MEX,GBR,2020,1
MEX,GRC,2000,1
MEX,GRC,2001,1
MEX,GRC,2002,1
MEX,GRC,2003,1
MEX,GRC,2004,1
MEX,GRC,2005,1
MEX,GRC,2006,1
MEX,GRC,2007,1
MEX,GRC,2008,1
MEX,GRC,2009,1
MEX,GRC,2010,1
MEX,GRC,2011,1
MEX,GRC,2012,1
MEX,GRC,2013,1
MEX,GRC,2014,1
MEX,GRC,2015,1
MEX,GRC,2016,1
MEX,GRC,2017,1
MEX,GRC,2018,1
MEX,GRC,2019,1
MEX,GRC,2020,1
MEX,HKG,2000,0
MEX,HKG,2001,0
MEX,HKG,2002,0
MEX,HKG,2003,0
MEX,HKG,2004,0
MEX,HKG,2005,0
MEX,HKG,2006,0
MEX,HKG,2007,0
MEX,HKG,2008,0
MEX,HKG,2009,0
MEX,HKG,2010,0
MEX,HKG,2011,0
MEX,HKG,2012,0
MEX,HKG,2013,0
MEX,HKG,2014,0
MEX,HKG,2015,0
MEX,HKG,2016,0
MEX,HKG,2017,0
MEX,HKG,2018,0
MEX,HKG,2019,0
MEX,HKG,2020,0
MEX,HRV,2000,0
MEX,HRV,2001,0
MEX,HRV,2002,0
MEX,HRV,2003,0
MEX,HRV,2004,0
MEX,HRV,2005,0
MEX,HRV,2006,0
MEX,HRV,2007,0
MEX,HRV,2008,0
MEX,HRV,2009,0
MEX,HRV,2010,0
MEX,HRV,2011,0
MEX,HRV,2012,0
MEX,HRV,2013,1
MEX,HRV,2014,1
MEX,HRV,2015,1
MEX,HRV,2016,1
MEX,HRV,2017,1
MEX,HRV,2018,1
MEX,HRV,2019,1
MEX,HRV,2020,1
MEX,HUN,2000,0
MEX,HUN,2001,0
MEX,HUN,2002,0
MEX,HUN,2003,0
MEX,HUN,2004,1
MEX,HUN,2005,1
MEX,HUN,2006,1
MEX,HUN,2007,1
MEX,HUN,2008,1
MEX,HUN,2009,1
MEX,HUN,2010,1
MEX,HUN,2011,1
MEX,HUN,2012,1
MEX,HUN,2013,1
MEX,HUN,2014,1
MEX,HUN,2015,1
MEX,HUN,2016,1
MEX,HUN,2017,1
MEX,HUN,2018,1
MEX,HUN,2019,1
MEX,HUN,2020,1
MEX,IDN,2000,1
MEX,IDN,2001,1
MEX,IDN,2002,1
MEX,IDN,2003,1
