iso_o,iso_d,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
AUS,LUX,0.3485,1.919,0.5275,2.3718,2.6824,2.6083,2.1847,2.3167,3.9378,5.9277,2.4098,3.8958,2.7092,4.7483,2.9186,10.4115,8.6401,7.3665,40.695,14.9018,4.0724
AUS,LVA,4.3246,3.5669,3.5853,3.5623,5.4625,5.1808,6.1712,8.2544,6.134,3.1426,4.379,5.7021,5.3311,7.4254,4.4129,2.3661,2.9584,3.2956,5.9043,11.4787,10.4097
AUS,MAR,18.2314,32.437,57.341,6.5651,24.9802,35.9016,25.1707,23.3745,33.099,43.4156,41.9202,23.0354,24.5132,33.9248,49.9058,18.6611,23.1239,36.707,18.8876,15.9125,18.7886
AUS,MEX,260.873,292.2568,291.9798,367.988,352.3823,700.7407,774.3288,672.7946,686.6994,688.3055,698.3947,1011.7266,913.252,441.5381,521.1355,528.1167,447.3951,275.2655,274.1087,302.2776,224.3053
AUS,MLT,7.5353,8.023,7.5509,8.3486,7.0863,4.2014,34.4591,4.0055,11.6545,5.8504,37.3984,6.0259,21.1974,9.6914,8.4056,16.8342,3.3788,5.2654,4.2365,15.2954,5.0096
AUS,MMR,13.7755,20.4698,11.447,11.133,21.3085,29.7205,29.8326,38.3734,40.9729,57.9181,85.9275,82.9812,109.9846,137.3415,146.6751,120.8311,143.5704,130.2967,126.4943,105.061,129.6206
AUS,MYS,1430.9595,1369.8282,1311.2225,1201.6804,1723.8683,2007.0146,2254.3664,2761.2009,3328.7059,2454.3788,3086.8572,4292.2588,4798.0081,5124.9524,5841.8559,4118.7877,3758.8288,4337.0837,5300.771,5745.1064,4546.8041
AUS,NGA,13.8543,18.3918,27.1894,20.2024,15.0457,15.1574,197.5778,95.7865,76.7776,188.9694,215.6907,488.7091,230.7854,136.3528,181.3825,166.3038,154.2425,177.5465,119.8943,55.58,35.107
AUS,NLD,768.758,648.8222,550.0272,585.9163,788.9741,1144.3995,1370.9946,1411.4506,1911.9363,1139.0172,1473.8101,2144.6899,1886.1035,1549.0877,1484.9657,1417.2028,1461.0748,1827.4754,2130.0312,1914.9478,1582.9362
AUS,NOR,36.6749,61.5279,69.4291,51.9981,51.972,60.8939,80.992,117.2324,216.5125,73.2053,84.827,79.1498,102.3128,110.1955,147.2789,76.8833,67.1913,98.8232,186.9879,205.8057,142.2558
AUS,NZL,3376.2292,3248.5466,3812.1684,4638.2641,5638.5172,5934.1464,5858.7635,7001.8222,6832.7473,5283.958,6242.7646,6776.4915,6614.3331,6027.8179,6005.856,5144.5325,5296.8221,5655.0091,5809.8966,5698.9615,5331.7784
AUS,PAK,176.1992,193.2276,197.3762,221.5666,273.1588,379.9405,244.063,386.2932,423.5239,485.5633,488.7702,424.709,659.039,408.9003,354.5303,521.6367,434.9204,578.102,359.235,230.0759,301.6061
AUS,PER,29.713,37.9986,30.0048,32.2021,42.0645,54.7901,55.3258,58.6681,69.6889,58.0185,71.5359,101.693,140.8589,131.7814,107.4988,120.6201,86.2948,115.5469,96.1414,97.3876,99.3817
AUS,PHL,918.1177,720.4385,640.5187,578.2555,663.8186,594.8537,698.7011,850.6127,1106.1059,835.9545,1041.5432,1481.6198,1752.7294,1277.6141,1310.566,1100.8337,1340.6295,1911.7993,1656.0422,1903.1468,1320.9057
AUS,POL,42.2487,29.1814,17.0993,29.2962,51.3619,78.458,100.5374,108.4713,100.1,58.7802,142.276,143.6139,149.8439,241.8834,326.0345,275.1655,298.4911,452.9683,427.4342,484.5052,255.0112
AUS,PRT,22.1399,29.8628,45.8754,42.7109,27.8359,30.9172,38.4418,43.2863,19.936,18.3296,15.9053,18.2808,11.737,17.5335,16.4746,27.8641,13.296,40.2875,31.1262,11.4199,11.8814
AUS,RUS,163.8059,143.6088,96.918,94.8004,157.8857,255.1333,511.3569,646.6829,985.5775,532.7594,792.1326,1039.767,858.0142,766.4421,590.9615,533.0013,423.2124,495.4224,630.4706,603.3125,560.8179
AUS,SAU,804.7438,1236.539,1150.3195,1112.4853,1407.9133,1493.5608,1772.1375,1719.9145,2096.2901,1398.9274,1489.7097,1611.7646,1927.0945,2129.131,2110.7002,1731.542,1282.0838,1006.9156,573.8799,699.989,597.8635
AUS,SEN,1.9952,4.8389,7.5287,2.2154,1.2899,6.2621,6.8184,11.0674,25.5706,13.2015,14.7056,39.7696,60.5231,51.9661,10.5586,14.8386,13.2133,42.6775,15.4941,15.8732,16.4397
AUS,SGP,2759.2373,2526.2051,2360.5563,2137.8179,2207.2322,2858.0295,3465.9867,3189.7496,4696.1716,3900.9129,4033.0138,5250.3337,6358.6475,5387.7011,7747.5498,5090.9242,3787.101,4097.3888,5655.7503,6406.1683,7115.732
AUS,SVK,5.9322,9.0402,8.8926,13.0324,9.4551,15.0343,17.6549,17.4808,21.775,18.2728,21.4444,27.6847,37.9923,29.3747,28.958,35.4314,28.9715,5.4773,7.3278,8.5316,8.4775
AUS,SVN,7.1904,8.2714,6.3453,11.7235,12.1492,15.339,13.6294,18.4607,17.2594,13.908,14.9168,68.208,10.272,51.3373,22.3379,38.4414,47.2863,94.7759,33.9189,72.5836,46.6667
AUS,SWE,109.1118,127.7638,175.1103,176.0532,237.8605,339.5429,327.2495,339.0219,527.3957,294.3747,501.9894,443.3112,334.7716,300.2666,266.8464,223.3969,232.1082,252.6445,312.039,354.6719,231.282
AUS,THA,1100.9277,1219.3959,1436.4258,1522.9378,2153.2643,3130.3139,3266.6801,3702.4312,4740.4407,3495.806,5527.649,7427.0083,5174.2354,5088.8827,5348.5315,4111.5362,3347.134,4551.9474,5905.2678,3735.1531,3040.3007
AUS,TUN,4.1043,3.7802,6.9261,4.6152,4.5175,5.0263,5.3069,14.51,6.8586,9.3228,7.0792,6.5347,16.7438,6.844,6.2494,7.4945,8.6829,6.4687,4.1575,3.7024,2.6465
AUS,TUR,227.0967,170.4868,230.91,202.0317,275.5999,290.2933,339.2544,516.0425,882.1334,456.7007,427.6464,666.0845,724.3857,1070.4537,513.2387,462.2077,539.0397,2008.1408,694.025,655.7249,355.1447
AUS,UKR,37.1204,35.1858,31.0109,37.5779,44.6232,71.706,73.7755,95.0861,299.0918,95.2472,243.9951,194.6952,142.5927,44.6292,112.0449,136.6242,85.3805,88.7227,51.141,73.4121,16.5076
AUS,USA,6304.934,6310.5251,6597.5165,6116.7892,7158.1308,7006.6478,7712.9267,8189.3548,10275.05,7504.817,8129.9905,9908.0318,9255.4672,8692.0916,10025.3173,10074.831,9045.234,9268.3864,9534.4946,10741.856,13419.7322
AUS,VNM,310.5877,266.5385,278.3157,274.6163,460.2981,502.2594,1142.6037,1125.9748,1352.2961,1070.4855,1419.5941,2085.7276,1862.9842,2012.66,2680.8074,2538.9247,2808.8558,3546.7881,3743.3884,4348.5334,4497.9829
AUS,ZAF,687.9978,659.9181,704.6703,787.9263,1114.534,1242.7281,1536.9077,1703.0426,1758.1001,1089.346,1558.3752,1783.8098,1529.0636,1378.25,1113.2877,1015.5134,782.0804,1082.2245,1329.3931,1090.5511,837.4224
AUT,ARG,69.2683,76.4684,31.5228,52.6416,84.616,58.9028,117.4893,145.3113,179.9741,129.2824,165.2114,185.2613,269.7986,199.5659,184.9687,153.3365,155.7453,186.031,184.9267,186.2101,135.0077
AUT,AUS,294.1038,244.2473,346.9342,499.8671,628.7613,744.8673,776.4529,887.1838,1036.2819,828.7875,857.7101,861.8213,914.743,927.417,1001.7669,826.8623,1108.4548,1357.6575,1502.482,1578.3241,1123.4408
AUT,BEL,975.2069,1143.1672,1051.6543,1331.0946,1551.9088,1987.4756,2098.0651,2141.7499,2500.6263,1922.4473,1979.7435,2323.6335,2059.0704,2114.0529,2142.0231,1667.4012,1644.7104,1777.5567,2132.7071,2901.5626,2790.8095
AUT,BGD,10.0263,9.1962,10.5174,14.4721,18.1373,16.0006,21.3192,16.4545,98.5068,74.2798,43.5067,45.573,67.3938,56.704,54.7642,57.4586,61.8211,82.0755,90.0677,103.5814,93.5498
AUT,BGR,169.3499,178.0606,226.5988,288.2443,405.3846,564.3646,654.2576,795.8303,1057.879,655.5047,808.2489,974.9572,901.519,880.9459,902.3664,737.2677,745.8891,792.9104,892.1609,912.4455,892.28
AUT,BLR,50.1465,39.1232,39.8229,59.56,67.5117,82.7565,99.6631,155.7536,215.2456,162.7901,200.4378,263.4789,266.2853,344.4289,289.4379,162.4444,126.6625,151.0745,139.5941,154.27,120.5486
AUT,BRA,272.7463,314.415,242.7349,247.3749,311.2659,380.5489,439.834,761.4235,980.7225,955.167,1321.8146,1437.6058,1472.1566,1277.7665,1048.8568,818.8101,831.0454,910.5597,1083.5193,913.3333,794.0703
AUT,BRN,1.022,0.6411,1.1398,0.3675,1.8239,0.7942,3.311,1.2247,2.0486,2.6157,1.5287,1.4414,2.15,0.5419,0.8573,2.6387,1.2962,0.6156,1.1337,5.9786,2.0222
AUT,CAN,486.4951,561.2324,622.5782,708.1519,969.5093,1053.8017,1213.8963,1322.5774,1349.7627,958.1891,1071.4451,1198.5581,1244.0203,1352.3833,1447.2969,1340.6161,1274.1886,1435.6387,1612.7679,1627.6126,1395.1745
AUT,CHE,3737.25,3304.2041,3723.7235,4359.4171,5134.9161,5852.814,6162.9378,6820.3789,7370.7976,6628.1638,7487.9406,8984.3057,8417.5952,8927.5155,9649.3723,8067.2846,8123.4413,8195.5307,8597.6236,8517.054,8936.3886
AUT,CHL,39.5427,32.5372,35.7983,50.0126,67.3311,102.4532,113.5815,143.5112,176.3147,108.2903,174.1032,204.1982,206.9186,313.5557,205.0331,229.8954,219.5741,242.4764,255.008,248.6464,239.443
AUT,CHN,446.4908,616.7359,857.4987,1039.7218,1386.8504,1529.7007,1770.994,2335.8637,2941.4516,3143.235,3993.9782,4428.3934,4242.7389,4566.5877,5122.6548,4300.1674,4381.3989,5087.4441,5974.4271,6323.6913,5511.9648
AUT,CIV,4.149,6.5353,6.5927,5.6768,7.3985,5.2509,6.55,9.3199,13.3349,9.553,8.0991,9.147,14.2439,14.6106,20.7225,19.9435,21.8841,23.173,25.3058,34.3667,33.9709
AUT,CMR,1.6127,2.3212,3.7687,4.8328,2.6333,2.4057,3.1081,5.5423,11.3767,10.2902,25.7547,10.2312,4.8914,5.0863,13.7162,6.5031,7.349,5.6001,11.3128,8.4294,13.3085
AUT,COL,21.8132,24.177,28.8829,34.3248,43.5337,58.1462,95.2246,108.2496,127.2884,91.9535,115.8396,160.9361,166.3273,178.6699,174.9777,157.2009,126.2567,161.1398,138.136,150.8375,110.0311
AUT,CRI,6.0551,9.37,9.3638,9.0024,45.5013,9.4276,9.4486,13.9011,22.6221,42.7028,26.237,21.0172,26.3468,40.3235,52.2854,24.7902,22.8792,25.1218,23.3227,24.5292,22.9245
AUT,CYP,32.598,29.8598,90.0424,48.7189,41.8498,44.4883,54.2505,65.0677,85.9883,76.6326,106.3073,153.367,107.5856,199.3393,81.201,60.8965,61.4775,65.4762,72.2699,65.8795,72.6534
AUT,CZE,1717.1314,1795.5765,2129.2988,2486.4216,3028.6687,3312.6863,3729.6056,4877.8768,5796.7852,4297.676,4855.1523,5852.0907,5165.9817,5162.52,5246.6089,4673.3033,4625.002,5380.7795,5798.9409,5271.9029,4922.0459
AUT,DEU,20531.7153,20672.7869,22206.0164,27043.175,34441.7783,38555.0075,45798.1014,47168.9628,50311.5638,39373.2274,44403.5255,51709.4227,47902.6178,48481.9169,48518.257,41606.3645,42580.636,44179.3793,50690.2923,47734.5873,46415.9982
AUT,DNK,446.0859,471.5836,529.2826,659.3486,776.5733,830.0386,887.325,1056.007,1197.1252,747.8837,776.3214,876.1702,895.946,892.5936,910.8752,776.5359,790.2558,784.1534,872.1692,840.6108,865.288
AUT,EGY,92.8957,75.0687,86.7628,91.1308,105.2684,128.3612,145.2394,212.7238,271.9904,253.0412,238.2547,260.9,228.2934,253.2386,286.733,246.9414,291.0007,298.0218,292.9328,284.6462,284.9311
AUT,ESP,1632.5062,1604.04,1814.1424,2139.1279,2546.4514,2749.9336,3130.5984,4098.2963,3745.5085,2369.4412,2519.5415,2660.4244,2315.922,2437.1012,2546.0223,2366.7153,2483.7879,2495.7175,2968.1898,2633.7881,2178.6654
AUT,EST,31.4632,47.5057,60.4994,77.9806,98.0464,210.1546,166.7662,170.4193,162.6096,72.0824,94.8667,136.146,139.7111,148.9565,138.1596,111.9588,132.306,146.7076,179.2831,163.944,159.3979
AUT,FIN,323.426,367.6091,408.4637,468.1504,531.9514,582.1974,643.5905,740.1036,859.5144,568.0001,641.183,675.5136,640.2447,654.5504,612.084,547.1993,581.823,668.8241,765.6738,747.1172,755.4092
AUT,FRA,2561.4339,2827.4884,3055.6758,3710.2088,4202.2646,4541.3094,4868.4336,5410.3824,6076.4212,4861.2504,5827.0768,6590.3951,6796.8899,7304.1124,7838.8371,6157.5706,5504.8319,7496.11,7204.1413,7093.1636,6802.3188
AUT,GBR,2420.274,2825.2813,3437.3822,4151.9848,4484.0875,4269.4382,4723.3602,5154.3983,4739.4553,3693.1222,4134.473,4971.8251,4033.999,4544.4751,5073.3099,4567.7068,4384.7097,4287.1611,4951.3522,4868.6497,4513.5022
AUT,GRC,265.6556,280.4853,336.5644,537.6578,582.591,558.3087,750.1388,1098.6431,1151.8918,829.0728,692.6356,592.4202,502.4815,529.7896,532.3036,421.1743,482.6156,487.218,519.6055,591.6712,580.7162
AUT,HKG,260.8508,307.4529,498.7901,424.109,431.6133,484.3576,496.2349,512.8588,485.3666,418.3166,410.2176,436.555,466.6276,428.4166,411.2763,352.9135,326.7767,338.4075,302.1102,305.0817,218.1434
AUT,HRV,564.9921,703.1383,809.1562,1045.8198,1311.161,1279.9036,1389.814,1697.587,1923.2559,1357.3706,1283.952,1356.6886,1203.595,1730.9392,1761.3391,1664.1026,1540.1314,1620.8717,1698.4939,1595.4852,1526.9989
AUT,HUN,2830.5553,2755.1853,2870.7285,3359.1866,4610.6745,4214.6756,4621.9258,5283.609,6507.9354,4739.1102,5155.9573,6223.9335,6011.0364,6042.3892,6898.1212,5521.745,5461.8481,6054.9828,6727.4802,6839.0805,6255.1993
AUT,IDN,190.8378,112.2726,91.6021,94.0861,124.8488,156.1384,141.5806,216.5933,341.0374,228.7544,244.5258,349.808,329.7508,369.9364,299.0572,263.1061,300.4567,299.9178,316.6172,254.8794,245.4646
AUT,IND,83.0353,112.6277,168.7795,182.4429,291.1498,352.2883,480.8718,626.0728,794.923,826.9809,813.761,1067.4168,907.1893,824.0248,797.5833,771.5434,874.1669,856.0644,939.501,865.626,786.0938
AUT,IRL,154.0253,178.6298,226.4527,216.2067,347.5288,278.6615,344.681,368.2383,329.0818,282.9662,234.218,277.469,379.3238,701.615,331.9944,287.7922,284.6401,327.1802,375.1221,379.5708,339.8904
AUT,ISL,15.5976,12.962,12.8597,16.9894,22.4356,34.8731,54.9362,47.8166,34.3966,19.6725,15.0032,41.8871,20.8397,28.917,21.6635,23.8732,26.9457,36.0379,41.2333,39.6887,31.7545
AUT,ISR,123.4821,118.221,130.1033,142.6626,192.498,193.9739,206.1296,293.515,404.9285,275.9012,264.0602,364.3032,297.335,326.013,390.1848,400.6358,392.5883,485.0226,412.9362,401.6031,514.2367
AUT,ITA,5505.7887,5753.6891,6594.7974,8301.439,9556.85,9811.3429,11733.1323,13399.7735,13914.3118,10586.3172,11307.976,13031.8372,11213.0935,11536.454,10945.038,9297.202,9296.7463,10472.0622,11427.8224,11171.2062,9864.8266
AUT,JOR,23.8539,23.1069,26.3036,24.4136,32.2396,37.3881,41.4626,60.8258,74.466,60.5882,67.0733,79.7848,74.9631,77.7371,86.0841,74.3245,65.4929,67.0269,57.8391,55.8382,53.4483
AUT,JPN,804.8296,821.286,848.8087,973.0823,1249.372,1267.9484,1430.2822,1526.2079,1475.5362,1186.5417,1391.3678,1770.42,1721.2199,1675.5955,1712.4469,1445.3983,1499.188,1512.6066,1752.4048,1911.2652,1749.4392
AUT,KAZ,18.8357,28.05,40.9229,90.1328,127.8072,146.0151,190.3273,268.1543,347.6352,282.1828,235.858,244.1787,290.2064,346.63,305.4753,214.2938,145.9159,153.8695,159.5308,166.4368,125.269
AUT,KHM,4.4581,0.9176,0.4575,1.0578,0.4626,0.8027,0.5932,2.2768,0.8348,1.1089,1.9545,1.9028,2.557,3.0232,3.7961,3.9899,8.5651,2.7094,12.4859,15.513,3.8011
AUT,KOR,230.4107,265.4971,315.9301,378.3672,502.3166,613.4423,708.9969,843.7807,960.0524,819.2696,979.2892,1311.1252,1196.9234,1217.6571,1219.2178,1035.6425,1008.3564,1502.9515,1644.212,1406.2453,1420.8814
AUT,LAO,0.0106,0.0631,0.0337,0.0299,0.712,0.0338,0.0212,0.5302,0.42,0.8558,2.2238,3.4441,7.1534,5.1937,5.597,12.9084,6.4333,69.1795,33.123,10.6999,10.6475
AUT,LTU,37.8417,49.9003,62.9261,115.1338,138.2571,172.7842,205.2456,271.1989,248.3086,143.7655,165.8706,216.24,223.0659,260.1192,323.5826,330.3519,249.1168,278.6649,314.317,327.7888,331.9043
AUT,LUX,103.7117,129.0501,119.1743,146.325,326.6822,196.7639,195.6605,215.9472,190.6895,134.9247,163.9551,205.1406,217.249,198.9584,196.9761,159.0011,158.1955,172.3747,206.7091,201.2001,200.8869
AUT,LVA,30.1078,45.082,62.3495,81.7685,104.3157,139.1093,174.1303,252.6192,235.6343,100.9251,123.2819,159.4082,177.6199,200.4857,204.4648,152.7992,136.5726,140.0234,180.6166,162.1665,167.3537
AUT,MAR,20.2845,27.4759,26.7772,49.0538,60.6136,67.3728,97.9477,108.2296,136.686,107.7402,129.0215,156.5759,119.4957,160.4824,169.3676,147.917,142.0623,171.0903,221.0549,207.6995,165.8549
AUT,MEX,148.064,172.3398,155.4771,220.1348,306.2033,361.0368,438.2614,572.7754,672.5101,422.5424,547.8539,644.5078,753.2608,821.4225,965.0443,1018.8464,1191.7007,1458.0042,1756.9352,1772.6337,1497.0405
AUT,MLT,20.1425,23.6877,18.6145,22.5727,23.2892,35.3274,141.6842,50.42,57.2238,33.715,35.4685,37.5283,36.0608,51.616,39.4874,35.193,36.4396,43.4349,41.1509,53.5746,32.5547
AUT,MMR,1.4397,2.6888,2.8223,4.9683,6.2351,5.9671,6.2078,7.3875,7.1345,3.7982,6.2078,9.8482,10.0478,16.7261,9.7724,10.7519,12.3211,16.6026,12.5973,37.6936,20.2935
AUT,MYS,104.7867,92.8672,90.0426,101.7379,179.8008,201.8036,258.235,344.2547,468.8296,305.9147,320.4028,539.1603,494.4947,523.2559,600.2502,587.9974,556.7073,555.8318,663.705,531.1295,456.3276
AUT,NGA,43.1343,64.3763,72.0998,88.6035,110.9976,111.6592,103.572,192.9955,227.4085,172.7215,144.4546,139.6901,162.6291,148.5985,172.4275,102.716,69.2369,80.0508,77.0401,107.7858,107.3299
AUT,NLD,1281.1682,1425.0838,1484.3229,1670.8281,1887.0897,1884.12,2075.586,2491.1838,2779.2425,2083.7739,2129.5109,2604.3772,2353.0167,2601.1036,2653.4774,2339.2265,2375.4676,2754.7436,3377.995,3245.7006,3214.9564
AUT,NOR,243.5172,267.6214,286.9434,316.5876,376.4951,428.1178,509.1736,767.9928,843.7586,667.2868,568.7743,596.7937,712.0946,732.0673,643.2834,493.8532,491.9264,583.2898,721.0811,778.8379,609.4216
AUT,NZL,47.8794,47.0747,68.1638,70.4787,96.1704,106.6903,113.174,126.5756,137.4653,94.9595,95.1475,115.6285,113.1055,155.0532,209.6763,130.6766,134.6103,163.8786,186.805,209.4946,163.2392
AUT,PAK,26.9909,26.888,41.3438,47.1018,59.1303,119.1757,134.9125,112.4266,123.5775,182.1723,102.1375,123.4443,112.106,94.6033,106.2192,127.7591,154.4727,166.382,196.5781,152.7225,138.1988
AUT,PER,18.6638,14.4166,19.6716,23.5556,23.7029,25.9514,40.8183,56.5909,96.6853,73.1847,94.8712,79.5518,172.7637,156.7393,124.5596,125.1546,99.4296,83.2788,104.0553,93.9577,70.9994
AUT,PHL,74.1686,86.5095,71.5531,158.2713,138.8454,60.3202,104.2037,70.6782,89.2932,106.4886,166.5249,116.279,92.8518,106.5734,141.5597,113.6363,137.7086,173.8522,149.7907,164.6974,145.658
AUT,POL,931.2213,987.6115,1092.2403,1380.7869,1749.0185,1995.3934,2517.4999,3124.4227,4060.4133,2942.0398,3225.7711,4218.387,3736.729,4182.5453,4442.3182,3940.6507,3633.5908,4160.7365,4980.4098,4881.915,5318.8478
AUT,PRT,279.6588,286.2167,292.705,384.5492,434.5413,449.0557,498.4427,716.0914,531.3986,531.5969,421.2795,411.9898,365.8688,352.3066,374.2167,330.2694,346.2414,428.6038,478.8807,475.6013,435.8638
AUT,RUS,495.3989,673.7316,743.6973,1039.3823,1323.5788,1642.882,2280.7458,2929.4222,3617.7004,2585.2716,2849.9223,3571.1187,3652.9242,4138.2046,3773.4641,2024.198,2114.7618,2458.6024,2400.2276,2584.6481,2367.3785
AUT,SAU,137.9946,140.0777,180.4534,288.3354,272.87,418.4373,604.5011,718.0493,806.1741,873.8483,615.9289,845.4773,865.4258,992.6719,1027.5006,1285.5384,685.7544,548.8558,492.0879,553.9341,543.9683
AUT,SEN,7.1529,9.1774,5.8626,6.896,4.8237,7.6686,5.6161,7.8461,12.3793,10.6186,11.6506,16.5759,15.7363,21.9695,26.5863,19.7422,34.1069,37.885,41.9872,41.8163,47.3715
AUT,SGP,274.8445,249.6615,194.123,240.6155,356.7895,445.3151,577.2751,677.21,699.6232,548.0501,711.0681,743.5682,734.891,796.4648,910.0303,713.0962,660.8921,539.8675,618.0585,522.0574,469.4345
AUT,SVK,623.0988,746.1308,872.5302,1180.7795,1583.9613,1817.0602,2095.8295,2469.0524,2984.4338,2326.4746,2630.3916,2960.0904,3027.7124,2917.5888,2964.5268,2609.2343,2771.4173,3020.0322,3393.5531,3323.8348,2999.0916
AUT,SVN,982.1393,986.7455,1116.4909,1522.439,1995.8097,1903.2642,2219.4984,2876.5743,3383.3686,2515.5025,2583.6511,2870.7446,2664.0178,2987.8949,3003.7189,2642.8329,2606.1112,2911.9956,3267.6985,3337.8889,2952.3954
AUT,SWE,711.2966,726.125,787.1664,1034.7771,1111.0197,1174.3507,1329.0757,1672.8728,1848.3367,1302.5203,1571.2256,1964.8961,1688.3935,1814.9904,1864.9071,1582.792,1629.347,1822.4681,1943.0108,1889.7167,1722.4523
AUT,THA,65.6261,85.0003,78.1673,150.9619,188.8674,151.6342,183.0633,250.3165,291.694,229.2005,254.586,339.1629,367.5125,375.503,373.6128,318.2486,297.651,339.5765,359.6681,520.5427,458.1174
AUT,TUN,34.3996,35.2915,39.7135,46.6516,61.2897,53.2145,65.5626,111.2551,99.9759,102.1266,110.811,117.395,104.7727,113.9661,119.9127,87.457,90.6716,88.3404,114.5091,101.5267,88.3657
AUT,TUR,460.326,381.2061,535.8637,816.2672,1020.7609,917.3896,1043.7726,1356.6581,1490.7747,1135.2637,1400.0651,1705.1324,1585.9841,1714.8285,1729.1665,1574.0492,1503.4527,1478.3844,1543.7967,1325.3976,1445.3126
AUT,UKR,182.7011,218.4764,240.3387,374.6862,416.6245,514.698,691.6255,911.386,1168.6302,666.4179,792.635,830.932,804.2772,968.2224,635.0329,369.4481,457.1559,498.3746,612.7801,657.3104,589.9174
AUT,USA,3092.0407,3654.8277,3744.9052,4517.1546,6056.4341,6242.9722,7963.3508,9336.4655,7887.9975,5741.9056,6538.4209,8945.3556,8929.4982,9200.871,10095.041,10340.497,9991.543,11057.2213,12692.2284,12084.2786,10698.2481
AUT,VNM,21.7599,34.3141,54.2985,38.9497,55.3205,47.3129,65.9183,86.0593,114.9356,137.1926,129.8439,163.7032,162.3938,212.731,223.9613,298.0039,281.7386,289.2136,271.8081,303.9018,271.3182
AUT,ZAF,245.5854,298.6895,321.4668,361.6771,450.8245,550.2552,641.823,777.8449,713.1926,551.2774,614.8614,721.6855,742.2839,679.6217,619.07,543.0633,471.5436,501.9492,615.0762,672.731,475.6402
BEL,ARG,276.8389,205.1319,97.2261,135.8707,175.7059,496.9748,302.0833,493.8941,418.7891,256.3061,310.7005,466.5804,432.8156,977.3311,415.1133,282.9676,322.8279,376.9546,351.2312,273.2018,298.6332
BEL,AUS,593.7459,590.6134,775.7937,958.4637,1102.2547,1249.8948,1306.9169,1553.313,1789.3294,1523.3958,1458.5099,1675.2783,1535.8994,1519.4124,1493.039,1232.4744,1343.9465,1487.1146,1509.5416,1332.6359,1428.6312
BEL,AUT,1565.6202,1662.9151,1771.6069,2135.4644,2614.1956,2568.9694,3002.7026,3550.6583,3862.8416,3020.9189,2599.2378,3049.4831,2736.8378,2810.6097,2943.5123,2267.8228,2318.8256,2472.1053,2659.7302,2639.6327,2512.58
BEL,BGD,32.3737,42.6467,50.0021,41.724,50.2382,52.6487,57.9932,65.8557,82.6868,81.0757,113.7006,155.8235,104.7484,105.5847,135.1262,209.0926,131.4108,203.4856,214.2789,210.4997,150.8752
BEL,BGR,97.7595,125.7239,128.9966,170.9463,218.5618,273.2886,329.0292,496.7793,593.2296,403.0669,401.5014,477.6168,491.6485,558.647,638.9782,600.1018,624.9643,666.3772,716.1932,711.2464,650.6991
BEL,BLR,46.1557,62.1495,60.0289,71.6204,89.2976,126.9572,152.0865,205.9064,270.9737,209.7435,261.6681,332.1087,313.4575,335.0487,283.0908,163.9306,141.6265,163.5439,190.9795,168.91,153.7796
BEL,BRA,680.2983,730.375,677.4368,705.515,926.7321,1050.9527,1267.6194,1566.0577,2154.0741,1584.5435,1841.9954,2302.7592,2277.9687,2348.6137,2305.5134,1736.2541,1704.8518,2057.9887,2221.0002,1983.5396,1658.2575
BEL,BRN,2.5564,1.8049,5.8658,4.1526,5.9013,3.7032,4.6576,11.3699,11.1433,6.0069,5.4663,11.3187,11.1249,9.2731,7.0327,6.2456,24.732,3.2706,7.562,8.9196,6.8307
BEL,CAN,707.9167,709.4269,1027.2432,1052.8542,1291.9675,1717.3273,2134.8305,3169.6346,2682.5114,1971.8203,1695.2295,1802.3552,1750.7943,1998.319,1852.4759,1600.4813,1676.9943,2336.3494,3270.6029,3661.5082,3220.7626
BEL,CHE,2665.4587,2647.4622,2765.3989,3167.5818,3575.2329,3989.6853,5148.0571,6285.4802,6728.8088,4994.958,4831.8633,6538.3309,7389.9094,5981.2269,5261.5743,4669.3996,5082.6082,5018.9672,4935.6711,5203.6269,3994.7427
BEL,CHL,102.2724,113.1013,118.5692,131.2353,141.9951,214.5761,235.2108,301.7493,356.8327,257.4157,304.4615,414.0337,422.7176,447.3399,380.5139,370.8664,365.5782,373.6894,447.6265,426.0165,372.7029
BEL,CHN,1338.4497,1610.4669,1943.2286,2663.7676,3164.7586,3608.278,3935.8643,4700.4001,5111.7656,5858.2511,6722.2572,8975.29,8632.2024,8558.4834,8619.2774,5939.3488,6246.7297,7274.6157,6502.243,6406.0657,7693.9307
BEL,CIV,100.9699,70.02,80.1556,99.3145,111.3061,103.0632,105.1434,164.3755,157.939,145.584,98.8341,100.0555,152.2906,169.6692,159.061,159.782,194.0574,238.2234,208.9867,179.1618,217.7753
BEL,CMR,91.6819,93.5207,97.3783,136.8001,142.0334,117.5346,144.0609,172.4613,212.0303,206.8051,164.4811,179.3614,235.3079,192.0131,185.0428,141.4039,143.5693,161.9494,202.6653,281.1958,243.0303
BEL,COL,85.6224,86.0129,105.1009,102.8393,109.6127,121.5269,137.2962,175.813,216.2576,187.0037,175.777,253.6624,277.9103,283.497,278.1375,223.7147,220.0518,263.4297,286.1103,304.8678,259.9328
BEL,CRI,38.3539,35.9532,35.085,42.4125,33.6874,30.264,38.3121,70.1483,72.8197,57.2328,44.9558,59.7684,43.7776,51.3335,59.0338,40.4777,53.5509,47.4097,50.013,51.9911,53.7623
